"open","high","low","close","adjusted close","volume","dividend amount","split coefficient","dates"
264.22,270.1,263.91,268.66,261.366954609,3405324,0,1,"2019-08-13"
266.24,266.79,263.57,264.56,257.378253224,2647649,0,1,"2019-08-12"
268.72,269.29,266,267.7,260.433014772,2616286,0,1,"2019-08-09"
266,269.59,265.4,269.58,262.261980285,3618814,0,1,"2019-08-08"
261.16,265.23,258.99,264.42,257.242053665,4261217,0,1,"2019-08-07"
262.53,264.47,261.06,264.24,257.066939946,4366766,0,1,"2019-08-06"
264.57,264.68,258.7,260.88,253.798150519,7354009,0,1,"2019-08-05"
269.89,270.08,267.15,268.81,261.512882708,5310356,0,1,"2019-08-02"
273.28,276.28,269.94,270.79,263.439133621,6920969,0,1,"2019-08-01"
276.39,276.61,271.07,273.08,265.666969272,4910040,0,1,"2019-07-31"
275.45,276.56,275.04,276.21,268.71200228,1751061,0,1,"2019-07-30"
277.23,277.27,276.26,276.88,269.363814457,2925862,0,1,"2019-07-29"
276.2,277.55,276.1,277.38,269.850241455,1796961,0,1,"2019-07-26"
276.41,276.41,274.68,275.41,267.933719083,1874216,0,1,"2019-07-25"
274.78,276.79,274.67,276.76,269.247071978,1669885,0,1,"2019-07-24"
274.71,275.5,273.89,275.49,268.011547402,1752997,0,1,"2019-07-23"
273.32,274.11,272.79,273.61,266.18258189,1304991,0,1,"2019-07-22"
275.52,275.54,272.7,272.95,265.540498252,2319545,0,1,"2019-07-19"
272.91,274.79,272.47,274.42,266.970593627,3464704,0,1,"2019-07-18"
275.28,275.4,273.42,273.42,265.99773963,1758128,0,1,"2019-07-17"
276.12,276.27,274.99,275.28,267.807248063,1564200,0,1,"2019-07-16"
276.53,276.55,275.71,276.18,268.68281666,1466344,0,1,"2019-07-15"
275.39,276.19,275.06,276.11,268.61471688,2932354,0,1,"2019-07-12"
274.87,275.11,273.85,274.76,267.301363985,2249449,0,1,"2019-07-11"
274.02,275.19,273.46,274.21,266.766294287,2853620,0,1,"2019-07-10"
271.4,273.22,271.34,272.94,265.530769712,2532925,0,1,"2019-07-09"
272.79,273.06,272.03,272.6,265.199999354,3131845,0,1,"2019-07-08"
273.14,274.25,271.86,273.97,266.532809328,3362535,0,1,"2019-07-05"
272.91,274.37,272.76,274.32,266.873308227,2335798,0,1,"2019-07-03"
271.47,272.25,270.62,272.23,264.840043375,3041654,0,1,"2019-07-02"
272.46,272.65,270.3,271.44,264.071488718,4505600,0,1,"2019-07-01"
268.7,269.55,268.18,269.15,261.843653067,2883271,0,1,"2019-06-28"
267.49,268.19,267.17,267.67,260.403829153,2054580,1.3859,1,"2019-06-27"
269.3,269.82,268.02,268.12,259.498025029,2988721,0,1,"2019-06-26"
271.1,271.13,268.27,268.38,259.74966417,2287082,0,1,"2019-06-25"
271.59,271.92,270.9,271.06,262.343483009,3518370,0,1,"2019-06-24"
271.53,272.79,271.17,271.41,262.682228006,2225992,0,1,"2019-06-21"
271.94,272.19,269.73,271.73,262.991937719,3288090,0,1,"2019-06-20"
268.74,269.72,267.76,269.22,260.562652164,1684486,0,1,"2019-06-19"
267.65,269.66,267.3,268.51,259.875483741,2340697,0,1,"2019-06-18"
265.94,266.56,265.62,265.86,257.310700187,1782613,0,1,"2019-06-17"
265.71,266.29,264.91,265.62,257.078417903,1203356,0,1,"2019-06-14"
265.82,266.36,265.11,266.02,257.465555043,1813685,0,1,"2019-06-13"
265.12,265.7,264.36,264.84,256.32350048,1712276,0,1,"2019-06-12"
267.25,267.65,264.69,265.34,256.807421905,1894531,0,1,"2019-06-11"
265.76,267.1,265.3,265.39,256.855814048,2846143,0,1,"2019-06-10"
262.62,265.29,262.45,264.15,255.655688913,1877426,0,1,"2019-06-07"
260.17,262.26,259.51,261.54,253.129619074,2277840,0,1,"2019-06-06"
259.24,259.88,257.42,259.85,251.493964657,2646522,0,1,"2019-06-05"
254.48,257.76,254.03,257.67,249.384067243,3536293,0,1,"2019-06-04"
252.83,253.96,250.77,252.12,244.012539424,3825614,0,1,"2019-06-03"
253.63,254.49,252.77,252.87,244.738421561,3698782,0,1,"2019-05-31"
256.28,257.18,255.14,256.3,248.058122538,2977192,0,1,"2019-05-30"
256.13,256.52,254.1,255.59,247.370954114,4593562,0,1,"2019-05-29"
259.96,260.96,257.29,257.36,249.084035959,2566079,0,1,"2019-05-28"
260.6,260.99,259.06,259.69,251.339109801,1833053,0,1,"2019-05-24"
260.08,260.1,257.68,259.24,250.903580518,3813201,0,1,"2019-05-23"
262.12,263.29,261.87,262.31,253.874858069,3421502,0,1,"2019-05-22"
262.5,263.51,262.25,263.03,254.571704921,2760813,0,1,"2019-05-21"
260.9,262.11,260.02,260.82,252.432772222,2762623,0,1,"2019-05-20"
261.89,265.02,261.86,262.61,254.165210924,2719513,0,1,"2019-05-17"
262.47,265.6,262.45,264.21,255.713759484,3221513,0,1,"2019-05-16"
258.63,262.45,258.4,261.81,253.390936643,2444406,0,1,"2019-05-15"
258.99,261.82,258.84,260.27,251.900458654,4702647,0,1,"2019-05-14"
259.37,260.34,257.07,258.03,249.732490669,5548217,0,1,"2019-05-13"
262.37,265.38,259.27,264.52,256.013790768,3132036,0,1,"2019-05-10"
261.94,263.84,260.2,263.29,254.823344062,3094808,0,1,"2019-05-09"
264.14,265.82,263.47,264.1,255.607296771,2662696,0,1,"2019-05-08"
266.48,267.08,262.48,264.62,256.110575053,4752538,0,1,"2019-05-07"
265.65,269.36,265.31,268.98,260.33036988,3966927,0,1,"2019-05-06"
268.92,270.32,268.7,270.05,261.36596173,1969316,0,1,"2019-05-03"
267.88,268.8,265.93,267.51,258.90764089,3009045,0,1,"2019-05-02"
270.68,270.87,268,268.04,259.420597601,2669356,0,1,"2019-05-01"
269.56,270.31,268.11,270.01,261.327248016,2024551,0,1,"2019-04-30"
269.56,270.41,269.46,269.84,261.162714731,1892536,0,1,"2019-04-29"
268.28,269.54,267.46,269.5,260.833648162,2172615,0,1,"2019-04-26"
268.28,268.88,266.98,268.27,259.643201456,1237409,0,1,"2019-04-25"
268.89,269.21,268.23,268.37,259.739985741,1393371,0,1,"2019-04-24"
266.96,269.19,266.71,268.9,260.252942452,2618323,0,1,"2019-04-23"
265.56,266.71,265.47,266.6,258.026903896,1126745,0,1,"2019-04-22"
266.44,266.6,265.08,266.34,257.775264755,2789064,0,1,"2019-04-18"
267.59,267.61,265.4,265.84,257.29134333,1872369,0,1,"2019-04-17"
267.2,267.24,265.86,266.49,257.920441183,2448023,0,1,"2019-04-16"
266.57,266.64,265.47,266.3,257.736551041,1584741,0,1,"2019-04-15"
266.33,266.77,265.63,266.48,257.910762754,1903391,0,1,"2019-04-12"
265.24,265.24,264.09,264.69,256.178324052,1567704,0,1,"2019-04-11"
264.25,264.84,263.85,264.74,256.226716195,2990910,0,1,"2019-04-10"
264.22,264.54,263.29,263.83,255.345979201,2016861,0,1,"2019-04-09"
264.57,265.31,263.91,265.24,256.71063762,1720280,0,1,"2019-04-08"
264.42,265.06,264.12,265.01,256.488033764,1504961,0,1,"2019-04-05"
263.37,263.96,262.67,263.74,255.258873344,1738462,0,1,"2019-04-04"
263.87,264.25,262.4,263.11,254.649132349,1937471,0,1,"2019-04-03"
262.67,262.85,261.81,262.62,254.174889352,1512626,0,1,"2019-04-02"
261.46,262.78,261.19,262.53,254.087783496,3304080,0,1,"2019-04-01"
259.34,259.72,258.18,259.54,251.193933373,2831325,0,1,"2019-03-29"
257.45,258.22,256.27,257.88,249.587314242,1716681,0,1,"2019-03-28"
258.15,258.73,255.23,256.88,248.619471391,2714361,0,1,"2019-03-27"
258.01,259.12,256.73,258.08,249.780882812,3177622,0,1,"2019-03-26"
256.09,257.28,254.95,256.23,247.990373539,2893593,0,1,"2019-03-25"
260.07,260.61,256.37,256.46,248.212977394,4317418,0,1,"2019-03-22"
257.68,261.86,257.68,261.43,253.02315636,2968299,1.4551,1,"2019-03-21"
260.54,261.77,258.84,259.93,250.178914791,3415587,0,1,"2019-03-20"
261.81,262.59,259.88,260.86,251.074026516,4061805,0,1,"2019-03-19"
260,260.99,259.77,260.78,250.997027658,1830005,0,1,"2019-03-18"
259.02,260.57,258.87,259.85,250.101915933,3151255,0,1,"2019-03-15"
258.68,259.12,258.04,258.59,248.889183918,1557517,0,1,"2019-03-14"
257.84,259.59,257.69,258.68,248.975807633,1974278,0,1,"2019-03-13"
256.52,257.46,256.37,256.93,247.291457613,2272244,0,1,"2019-03-12"
253.04,256.12,253.02,256.02,246.415595602,1884219,0,1,"2019-03-11"
250.88,252.45,250.34,252.34,242.87364813,4522303,0,1,"2019-03-08"
254.48,254.6,251.95,252.85,243.36451585,6441203,0,1,"2019-03-07"
256.62,256.62,254.6,254.9,245.337611589,2514851,0,1,"2019-03-06"
256.99,257.17,255.96,256.54,246.916088179,2475939,0,1,"2019-03-05"
258.87,259.1,254.49,256.84,247.204833897,3384212,0,1,"2019-03-04"
257.81,258.21,256.33,257.83,248.157694766,2867054,0,1,"2019-03-01"
256.42,256.88,255.85,256.07,246.463719888,2207061,0,1,"2019-02-28"
256.06,257.02,255.1,256.67,247.041211324,2136525,0,1,"2019-02-27"
256.55,257.64,256.41,256.8,247.166334468,4629597,0,1,"2019-02-26"
258.09,258.61,256.88,256.99,247.349206756,2941301,0,1,"2019-02-25"
255.69,256.81,255.4514,256.61,246.98346218,2119396,0,1,"2019-02-22"
255.33,255.64,254.04,255.08,245.510859019,2020305,0,1,"2019-02-21"
255.41,256.38,254.89,256.01,246.405970745,2156348,0,1,"2019-02-20"
254.15,256.09,254.15,255.42,245.838104166,2509320,0,1,"2019-02-19"
254.03,255,253.81,254.98,245.414610447,2806559,0,1,"2019-02-15"
251.65,253.36,250.83,252.2,242.738900128,3247823,0,1,"2019-02-14"
252.82,253.66,252.39,252.76,243.277892135,3569322,0,1,"2019-02-13"
250.38,252.36,250.34,252,242.546402983,5980510,0,1,"2019-02-12"
249.28,249.51,248.22,248.78,239.447198945,2986595,0,1,"2019-02-11"
247.01,248.71,246.2,248.65,239.3220758,2512937,0,1,"2019-02-08"
249.04,249.58,246.62,248.33,239.014080368,3907773,0,1,"2019-02-07"
250.75,251.22,249.95,250.79,241.381795254,2052224,0,1,"2019-02-06"
250.44,251.33,249.92,251.1,241.680165829,3613583,0,1,"2019-02-05"
248.3,250.02,247.59,249.99,240.611806673,2541718,0,1,"2019-02-04"
248.31,249.29,247.46,248.22,238.908206938,3718458,0,1,"2019-02-01"
245.86,248.53,245.68,248.01,238.706084936,5308074,0,1,"2019-01-31"
243.66,246.78,242.88,245.96,236.732989197,6028369,0,1,"2019-01-30"
242.55,243.12,241.27,242.13,233.046668866,2436863,0,1,"2019-01-29"
242.09,242.49,240.63,242.43,233.335414584,2407817,0,1,"2019-01-28"
244.11,245.11,243.67,244.32,235.154512606,3677453,0,1,"2019-01-25"
241.9,242.82,240.91,242.26,233.17179201,2197083,0,1,"2019-01-24"
242.68,243.34,239.58,242.02,232.940795436,3076411,0,1,"2019-01-23"
243.39,243.58,239.97,241.66,232.594300575,5786312,0,1,"2019-01-22"
243.56,245.37,242.76,244.92,235.732004042,4943293,0,1,"2019-01-18"
239,242.55,238.95,241.67,232.603925432,3058990,0,1,"2019-01-17"
239.72,240.77,239.52,239.88,230.881075982,4066725,0,1,"2019-01-16"
236.97,239.59,236.97,239.35,230.370958547,5103721,0,1,"2019-01-15"
236.1,237.39,235.69,236.58,227.704873086,2653373,0,1,"2019-01-14"
236.85,238,236.24,237.89,228.965729387,2551033,0,1,"2019-01-11"
235.65,238.17,234.85,238,229.071602817,2813503,0,1,"2019-01-10"
236.71,237.94,235.46,237.01,228.118741948,4564975,0,1,"2019-01-09"
236.05,236.46,233.43,235.92,227.069632507,3546649,0,1,"2019-01-08"
232.29,235.23,231.32,233.65,224.884789908,3706014,0,1,"2019-01-07"
227.54,232.62,227.15,231.91,223.210064745,5100088,0,1,"2019-01-04"
228.1,228.42,223.97,224.5,216.078045514,3330026,0,1,"2019-01-03"
226.18,230.85,226.02,229.99,221.362092151,4891329,0,1,"2019-01-02"
229.31,229.97,227.45,229.81,221.18884472,6683957,0,1,"2018-12-31"
229.32,231.07,226.5171,227.76,219.215748982,7436353,0,1,"2018-12-28"
222.96,228.12,219.6,228.05,219.494869842,9578360,0,1,"2018-12-27"
216.88,226.1,214.83,225.95,217.473649817,11597965,0,1,"2018-12-26"
219.74,220.8,215.07,215.07,207.001805117,8493506,0,1,"2018-12-24"
226.74,229.46,220.57,221.16,212.863343189,11811553,0,1,"2018-12-21"
228.35,229.9,223.54,225.65,217.184904099,12141874,0,1,"2018-12-20"
233.21,237,227.78,229.42,220.813475287,8215557,0,1,"2018-12-19"
235,235.68,231.48,233.14,224.393922188,4691397,0,1,"2018-12-18"
237.06,238.22,231.68,233.23,224.480545904,6127188,1.289,1,"2018-12-17"
241.65,242.63,238.77,239.38,229.133473528,5088580,0,1,"2018-12-14"
244.86,245.76,242.7,243.88,233.440853555,2610765,0,1,"2018-12-13"
245.8,247.16,243.85,243.96,233.5174292,4117033,0,1,"2018-12-12"
245.95,246.12,241.19,242.62,232.234787148,4543174,0,1,"2018-12-11"
242,243.62,237.62,242.55,232.167783458,5983702,0,1,"2018-12-10"
247.63,249.24,241.37,242.26,231.890196746,3928373,0,1,"2018-12-07"
244.42,248.09,241.1301,248.02,237.40364318,7712736,0,1,"2018-12-06"
255.85,256.27,248.06,248.65,238.006676384,3837367,0,1,"2018-12-04"
257.65,257.74,255.06,256.61,245.625953054,3942694,0,1,"2018-12-03"
251.64,253.94,251.35,253.48,242.629930946,2992752,0,1,"2018-11-30"
251.54,253.25,250.36,251.81,241.031414359,3279417,0,1,"2018-11-29"
247.72,252.33,246.75,252.33,241.529156051,3723260,0,1,"2018-11-28"
244.73,246.6,244.12,246.57,236.015709616,2849731,0,1,"2018-11-27"
244.23,245.84,243.85,245.8,235.278669034,2498530,0,1,"2018-11-26"
241.8,243.3459,241.73,242.01,231.650897855,830910,0,1,"2018-11-23"
244.24,245.44,243.52,243.58,233.153694887,2425494,0,1,"2018-11-21"
243.84,245.32,241.83,242.77,232.378366482,5000937,0,1,"2018-11-20"
250.94,251.21,246.35,247.32,236.733606287,2973794,0,1,"2018-11-19"
249.77,252.47,249.26,251.49,240.725111779,2342780,0,1,"2018-11-16"
247.02,251.39,245.43,250.85,240.112506619,3911900,0,1,"2018-11-15"
251.96,252.34,246.66,248.28,237.652514026,3619875,0,1,"2018-11-14"
250.96,253.01,249.28,249.99,239.289318437,3097001,0,1,"2018-11-13"
254.69,254.96,249.95,250.41,239.691340572,2710563,0,1,"2018-11-12"
256.5,256.64,253.81,255.34,244.410314691,3078726,0,1,"2018-11-09"
257.49,258.44,256.65,257.72,246.688440127,2467027,0,1,"2018-11-08"
255.07,258.32,254.65,258.16,247.109606175,3090762,0,1,"2018-11-07"
251.18,252.98,251.12,252.82,241.998181876,2255176,0,1,"2018-11-06"
250.32,251.79,249.39,251.23,240.476240933,1912193,0,1,"2018-11-05"
252.44,252.9,247.75,249.81,239.117023235,3184459,0,1,"2018-11-02"
249.63,251.54,248.46,251.37,240.610248311,2870694,0,1,"2018-11-01"
248.72,251.08,248.27,248.79,238.140683763,4073392,0,1,"2018-10-31"
242.31,246.38,241.8,246.21,235.671119214,3619131,0,1,"2018-10-30"
247.03,248.35,238.79,242.5,232.11992368,5126245,0,1,"2018-10-29"
244.34,246.98,241.04,243.76,233.325990088,5278769,0,1,"2018-10-26"
245.71,249.79,244.67,248.15,237.528078603,4443798,0,1,"2018-10-25"
251.19,251.55,243.25,243.78,233.345133999,4065746,0,1,"2018-10-24"
249,252.58,246.84,251.28,240.524100711,5206532,0,1,"2018-10-23"
254.55,254.86,252.17,252.8,241.979037965,2101976,0,1,"2018-10-22"
254.67,256.62,253.15,253.85,242.984093304,2684216,0,1,"2018-10-19"
256.75,257.35,252.69,254.05,243.175532416,3046804,0,1,"2018-10-18"
257.75,258.34,255.07,257.67,246.640580349,2845791,0,1,"2018-10-17"
254.14,258.1,253.7,257.58,246.554432749,3308475,0,1,"2018-10-16"
253.19,254.56,252.04,252.21,241.414292583,3306202,0,1,"2018-10-15"
254.39,254.64,250.3,253.6,242.744794414,7116658,0,1,"2018-10-12"
254.81,256.29,248.45,250.22,239.509473416,9037039,0,1,"2018-10-11"
263.62,263.62,255.37,255.6,244.659185537,5803900,0,1,"2018-10-10"
264.1,265.45,263.55,264.13,252.824063677,2078186,0,1,"2018-10-09"
263.77,264.85,262.38,264.47,253.149510168,3219556,0,1,"2018-10-08"
266.19,266.77,263.02,264.54,253.216513857,2564702,0,1,"2018-10-05"
267.57,267.66,264.37,266.04,254.6523072,5004396,0,1,"2018-10-04"
269.02,269.47,267.72,268.24,256.758137435,2505783,0,1,"2018-10-03"
267.97,268.67,267.55,268.01,256.537982456,3034122,0,1,"2018-10-02"
268.46,269.18,267.39,268.04,256.566698323,1969245,0,1,"2018-10-01"
266.5,267.65,266.43,267.05,255.619074717,1774303,0,1,"2018-09-28"
266.88,268.24,266.6,267.08,255.647790584,3077514,0,1,"2018-09-27"
267.32,268.54,265.95,266.34,254.939465868,2568392,1.2067,1,"2018-09-26"
269.1,269.17,268.15,268.33,255.685855503,2360730,0,1,"2018-09-25"
268.93,269.07,268.02,268.66,256.000305368,2070891,0,1,"2018-09-24"
270.55,270.67,269.37,269.56,256.857895909,1352509,0,1,"2018-09-21"
268.89,270.1,268.79,269.75,257.038942801,3349666,0,1,"2018-09-20"
267.35,268.03,267.23,267.6,254.990254286,2077480,0,1,"2018-09-19"
266.1,267.92,266.09,267.3,254.704390772,1823641,0,1,"2018-09-18"
267.22,267.26,265.59,265.85,253.322717122,2515315,0,1,"2018-09-17"
267.47,267.62,266.47,267.36,254.761563475,1860996,0,1,"2018-09-14"
266.78,267.42,266.47,267.22,254.628160502,2087871,0,1,"2018-09-13"
265.61,266.26,264.83,265.71,253.189314149,3019831,0,1,"2018-09-12"
264.03,266.05,263.68,265.68,253.160727798,3420386,0,1,"2018-09-11"
265.28,265.57,264.51,264.68,252.207849418,2832651,0,1,"2018-09-10"
263.63,265.26,263.45,264.18,251.731410229,2634408,0,1,"2018-09-07"
265.69,265.99,263.7,264.82,252.341252391,1687900,0,1,"2018-09-06"
265.91,266.13,264.52,265.6,253.084497527,4595466,0,1,"2018-09-05"
266.35,266.66,265.26,266.35,253.799156312,3623299,0,1,"2018-09-04"
266.33,267.22,265.83,266.72,254.151721312,3172354,0,1,"2018-08-31"
267.31,267.71,266.12,266.71,254.142192528,2625499,0,1,"2018-08-30"
266.59,268.05,266.34,267.8,255.180829962,2116106,0,1,"2018-08-29"
266.76,266.83,265.89,266.34,253.789627528,3027196,0,1,"2018-08-28"
265.38,266.35,265.26,266.19,253.646695771,2370987,0,1,"2018-08-27"
263.16,264.29,263.11,264.2,251.750467796,2329248,0,1,"2018-08-24"
262.68,263.63,262.21,262.55,250.178218471,2308144,0,1,"2018-08-23"
262.64,263.45,262.39,262.93,250.540312255,1708066,0,1,"2018-08-22"
263.01,263.97,262.86,263.01,250.616542525,1937866,0,1,"2018-08-21"
262.4,262.74,261.9,262.44,250.073401849,1245462,0,1,"2018-08-20"
260.71,262.38,260.35,261.86,249.520732389,2278823,0,1,"2018-08-17"
260.36,261.89,260.35,260.99,248.691728199,1693138,0,1,"2018-08-16"
259.43,259.55,257.39,258.89,246.690683603,2587788,0,1,"2018-08-15"
259.94,261.07,259.55,260.81,248.520210091,1531808,0,1,"2018-08-14"
260.41,261.07,258.9,259.14,246.928903197,3685433,0,1,"2018-08-13"
260.36,260.96,259.43,260.12,247.862724009,2395462,0,1,"2018-08-10"
262.33,262.74,261.76,261.9,249.558847524,1084398,0,1,"2018-08-09"
262.23,262.67,261.79,262.23,249.873297389,1560785,0,1,"2018-08-08"
262.2,262.78,262.08,262.37,250.006700362,2619229,0,1,"2018-08-07"
260.56,261.83,260.2,261.64,249.311099145,1842998,0,1,"2018-08-06"
259.6,260.66,259.39,260.66,248.377278334,2017560,0,1,"2018-08-03"
256.73,259.6,256.48,259.39,247.167122792,1767326,0,1,"2018-08-02"
258.64,259.19,257.35,258.08,245.918852115,1651723,0,1,"2018-08-01"
258.02,259.09,257.6,258.4,246.223773197,1992498,0,1,"2018-07-31"
258.6,258.78,256.64,257.1,244.985031304,1601425,0,1,"2018-07-30"
260.73,260.74,257.58,258.59,246.404820089,2666731,0,1,"2018-07-27"
260.14,261.01,260.1,260.28,248.01518455,2166453,0,1,"2018-07-26"
258.54,261.25,258.43,261.05,248.748900902,2623349,0,1,"2018-07-25"
258.84,259.57,257.82,258.68,246.490579143,2916394,0,1,"2018-07-24"
256.73,257.61,256.4,257.47,245.337596304,1447020,0,1,"2018-07-23"
257,257.65,256.78,256.98,244.870685898,2710786,0,1,"2018-07-20"
257.5,257.9,256.75,257.22,245.099376709,2050473,0,1,"2018-07-19"
257.76,258.32,257.28,258.2,246.033197521,2606817,0,1,"2018-07-18"
255.85,258.06,255.8,257.73,245.585344683,1825871,0,1,"2018-07-17"
256.89,257.01,256.16,256.63,244.537178465,993457,0,1,"2018-07-16"
256.49,257.16,255.99,256.79,244.689639006,1814928,0,1,"2018-07-13"
255.66,256.66,255.01,256.57,244.480005763,2874031,0,1,"2018-07-12"
254.6,255.41,254.03,254.39,242.402730896,2335052,0,1,"2018-07-11"
255.75,256.3,255.45,256.14,244.07026806,1314531,0,1,"2018-07-10"
254.05,255.32,254.01,255.25,243.222206302,3979469,0,1,"2018-07-09"
250.91,253.39,250.52,253.01,241.087758733,2622491,0,1,"2018-07-06"
250.07,250.94,248.91,250.92,239.09624292,1948090,0,1,"2018-07-05"
250.68,250.76,248.44,248.79,237.066611972,1157884,0,1,"2018-07-03"
247.56,249.89,247.32,249.8,238.029019135,1943137,0,1,"2018-07-02"
249.98,251.36,249.1,249.51,237.752684405,3711575,0,1,"2018-06-29"
247.3,249.6,246.63,248.88,237.152371026,2638408,1.1573,1,"2018-06-28"
251.27,252.73,248.43,248.53,235.722745251,3432673,0,1,"2018-06-27"
250.66,251.53,249.91,250.61,237.695558634,2971320,0,1,"2018-06-26"
252.37,252.51,248.35,250.06,237.173901249,6690013,0,1,"2018-06-25"
254.4,254.52,253.32,253.57,240.503023833,3092670,0,1,"2018-06-22"
254.66,254.67,252.58,253.12,240.076213246,4037572,0,1,"2018-06-21"
254.97,255.37,254.32,254.71,241.584277322,1578179,0,1,"2018-06-20"
252.83,254.46,252.42,254.25,241.147982055,1863323,0,1,"2018-06-19"
254.18,255.36,253.71,255.22,242.067995988,2019689,0,1,"2018-06-18"
255.27,256.07,254.13,255.83,242.646561452,2000057,0,1,"2018-06-15"
256.31,256.62,255.46,256.05,242.855224406,1914094,0,1,"2018-06-14"
256.53,256.77,255.23,255.31,242.153358106,2507760,0,1,"2018-06-13"
256.39,256.63,255.6,256.33,243.120795438,1182220,0,1,"2018-06-12"
255.79,256.67,255.7,255.9,242.71295421,2648046,0,1,"2018-06-11"
254.36,255.62,254.19,255.57,242.399959779,1517453,0,1,"2018-06-08"
255.37,255.7,253.88,254.77,241.641185401,2616287,0,1,"2018-06-07"
253.37,254.96,252.72,254.89,241.755001557,2763168,0,1,"2018-06-06"
252.66,253.13,251.87,252.87,239.839096253,1491157,0,1,"2018-06-05"
252.17,252.8,251.96,252.52,239.507132462,2031482,0,1,"2018-06-04"
250.23,251.65,250.17,251.41,238.454333012,1953882,0,1,"2018-06-01"
249.99,250.3,248.28,248.79,235.969346924,2378804,0,1,"2018-05-31"
248.53,250.88,248.43,250.41,237.50586504,1359687,0,1,"2018-05-30"
248.28,249.08,245.97,247.15,234.413859449,4465821,0,1,"2018-05-29"
250.04,250.64,249.49,250.04,237.15493189,1654804,0,1,"2018-05-25"
250.74,251,248.76,250.67,237.752466713,2025388,0,1,"2018-05-24"
249.12,251.15,248.95,251.15,238.20773134,1484145,0,1,"2018-05-23"
251.67,251.94,250.1,250.37,237.467926321,1055352,0,1,"2018-05-22"
250.77,251.68,250.43,251.09,238.150823261,1263289,0,1,"2018-05-21"
249.53,249.85,248.89,249.26,236.415126871,1703135,0,1,"2018-05-18"
249.79,250.99,249.08,249.88,237.003177014,1714614,0,1,"2018-05-17"
249.08,250.54,249.07,250.09,237.202355288,2588718,0,1,"2018-05-16"
249.5,249.52,248.06,249.03,236.196979237,2600622,0,1,"2018-05-15"
251.12,251.76,250.21,250.75,237.82834415,1478203,0,1,"2018-05-14"
250.04,250.92,249.48,250.47,237.562773118,1703455,0,1,"2018-05-11"
248.36,250.2,248.25,249.86,236.984207655,1537619,0,1,"2018-05-10"
245.86,247.9,245.36,247.54,234.783761958,1506163,0,1,"2018-05-09"
244.83,245.53,243.57,245.16,232.526408183,1924488,0,1,"2018-05-08"
245.19,246.19,244.46,245.17,232.535892863,3127179,0,1,"2018-05-07"
240.25,245.06,239.89,244.41,231.815057204,1785210,0,1,"2018-05-04"
240.88,241.9,237.92,241.21,228.779959691,2666472,0,1,"2018-05-03"
243.21,244.02,241.36,241.78,229.320586435,1636419,0,1,"2018-05-02"
242.45,243.52,240.76,243.44,230.89504327,2323139,0,1,"2018-05-01"
245.51,246.05,242.85,242.92,230.401839924,2146101,0,1,"2018-04-30"
245.23,245.57,243.89,244.92,232.29877587,2178868,0,1,"2018-04-27"
243.22,245.47,242.77,244.66,232.052174197,2106791,0,1,"2018-04-26"
241.51,242.63,239.6,242.17,229.690488945,2354538,0,1,"2018-04-25"
245.97,246.12,240.01,241.55,229.102438802,3653453,0,1,"2018-04-24"
245.55,246.08,243.75,244.89,232.270321831,1472625,0,1,"2018-04-23"
246.95,247.13,243.97,245,232.374653308,2103856,0,1,"2018-04-20"
247.62,247.89,245.96,247,234.271589253,1997232,0,1,"2018-04-19"
248.66,249.22,247.94,248.36,235.561505696,1365069,0,1,"2018-04-18"
247.42,248.81,246.88,248.22,235.42872018,2301788,0,1,"2018-04-17"
245.27,246.35,244.41,245.58,232.924764732,2149239,0,1,"2018-04-16"
245.84,245.84,242.5,243.6,231.046798146,2887665,0,1,"2018-04-13"
243.71,245.25,243.47,244.28,231.691756367,1723600,0,1,"2018-04-12"
242,243.99,241.95,242.25,229.766366383,2068330,0,1,"2018-04-11"
242.75,244.38,241.57,243.54,230.989890067,2905551,0,1,"2018-04-10"
240.15,243.25,239.32,239.59,227.243441575,2955982,0,1,"2018-04-09"
241.94,243.51,236.98,238.62,226.323427642,4931574,0,1,"2018-04-06"
243.9,244.89,242.8,243.99,231.416700655,3436604,0,1,"2018-04-05"
235.87,242.81,235.7,242.24,229.756881703,4598042,0,1,"2018-04-04"
237.81,240,235.93,239.48,227.139110098,3287873,0,1,"2018-04-03"
241.19,241.7,233.92,236.48,224.29370618,4696395,0,1,"2018-04-02"
239.85,243.61,239.08,242.08,229.605126827,2911487,0,1,"2018-03-29"
239.46,241.22,237.53,238.64,226.342397001,4384132,0,1,"2018-03-28"
244.47,245.04,237.77,239.31,226.977870543,3363565,0,1,"2018-03-27"
240.82,243.81,238.32,243.53,230.980405388,5528998,1.0837,1,"2018-03-26"
243.74,244.09,237.92,238.09,224.820297141,3815476,0,1,"2018-03-23"
247.11,248.08,243.03,243.27,229.711595134,3589391,0,1,"2018-03-22"
249.94,252.12,249.31,249.47,235.56604447,2777343,0,1,"2018-03-21"
249.99,250.66,249.33,250.05,236.113718762,1991443,0,1,"2018-03-20"
252.25,252.26,247.87,249.61,235.698241713,2715818,0,1,"2018-03-19"
253.23,254.08,252.97,252.99,238.889860866,1554574,0,1,"2018-03-16"
253.55,254.21,252.22,252.73,238.644351701,2161474,0,1,"2018-03-15"
255.33,255.51,252.46,252.97,238.870975546,2352702,0,1,"2018-03-14"
257.2,257.71,253.71,254.31,240.136292015,3080622,0,1,"2018-03-13"
